origin_latitude,origin_longitude,destination_latitude,destination_longitude,distance
-33.392611,-70.543111,-33.4664,-70.6169,17321.0
-33.392611,-70.543111,-33.507306,-70.657139,23858.0
-33.392611,-70.543111,-33.384972,-70.574306,6817.5
-33.392611,-70.543111,-33.384889,-70.57425,6822.5
-33.392611,-70.543111,-33.379062,-70.556117,2975.0
-33.392611,-70.543111,-33.415194,-70.593361,8678.0
-33.392611,-70.543111,-33.497385,-70.524781,14088.5
-33.392611,-70.543111,-33.375031,-70.573129,6107.0
-33.392611,-70.543111,-33.384389,-70.526278,2199.0
-33.390248,-70.528427,-33.405694,-70.538639,2856.0
-33.390248,-70.528427,-33.512382,-70.627946,21034.75
-33.390248,-70.528427,-33.463687,-70.576311,12094.75
-33.390248,-70.528427,-33.45431,-70.578176,11135.75
-33.390248,-70.528427,-33.376639,-70.514639,2900.0
-33.390248,-70.528427,-33.384694,-70.575,6228.0
-33.390248,-70.528427,-33.509171,-70.658431,24064.75
-33.390248,-70.528427,-33.409102,-70.54063,3231.0
-33.390248,-70.528427,-33.3139,-70.5727,12956.5
-33.390248,-70.528427,-33.392611,-70.543111,1957.0
-33.390248,-70.528427,-33.390248,-70.528427,0.0
-33.390248,-70.528427,-33.5325329703107,-70.75363902386597,44469.5
-33.390248,-70.528427,-33.409528,-70.538806,3162.0
-33.390248,-70.528427,-33.39082,-70.579412,6964.75
-33.390248,-70.528427,-33.509594,-70.618326,20220.75
-33.390248,-70.528427,-33.430361,-70.576361,8737.0
-33.390248,-70.528427,-33.413528,-70.595528,8783.0
-33.390248,-70.528427,-33.395222,-70.5945,9987.75
-33.390248,-70.528427,-33.491546,-70.644944,21468.75
-33.390248,-70.528427,-33.442085,-70.624108,13466.75
-33.390248,-70.528427,-33.457086,-70.576128,11448.75
-33.390248,-70.528427,-33.440333,-70.580361,9991.0
-33.390248,-70.528427,-33.423333,-70.563806,6585.25
-33.390248,-70.528427,-33.414287,-70.594886,8879.0
-33.390248,-70.528427,-33.406608,-70.538289,3058.0
-33.390248,-70.528427,-33.468889,-70.536268,10883.25
-33.390248,-70.528427,-33.51621,-70.64817,23364.75
-33.390248,-70.528427,-33.598844,-70.609996,28762.75
-33.390248,-70.528427,-33.417222,-70.564306,6445.25
-33.390248,-70.528427,-33.435158,-70.61393,12613.25
-33.390248,-70.528427,-33.432181,-70.623623,12797.75
-33.390248,-70.528427,-33.376694,-70.520472,3550.0
-33.390248,-70.528427,-33.512889,-70.663583,24346.75
-33.390248,-70.528427,-33.508428,-70.663867,23793.75
-33.390248,-70.528427,-33.4175,-70.586333,7197.0
-33.390248,-70.528427,-33.316346,-70.568629,12819.5
-33.390248,-70.528427,-33.378332,-70.51873,2568.0
-33.390248,-70.528427,-33.410083,-70.563444,5121.0
-33.390248,-70.528427,-33.435896,-70.608052,12285.25
-33.390248,-70.528427,-33.413565,-70.530028,3909.0
-33.390248,-70.528427,-33.4664,-70.6169,17339.75
-33.390248,-70.528427,-33.507306,-70.657139,23876.75
-33.390248,-70.528427,-33.384972,-70.574306,6502.75
-33.390248,-70.528427,-33.384889,-70.57425,6507.75
-33.390248,-70.528427,-33.379062,-70.556117,3920.0
-33.390248,-70.528427,-33.415194,-70.593361,8979.0
-33.390248,-70.528427,-33.497385,-70.524781,14716.0
-33.390248,-70.528427,-33.375031,-70.573129,6125.75
-33.390248,-70.528427,-33.384389,-70.526278,1565.0
-33.5325329703107,-70.75363902386597,-33.405694,-70.538639,33790.25
-33.5325329703107,-70.75363902386597,-33.512382,-70.627946,17482.0
-33.5325329703107,-70.75363902386597,-33.463687,-70.576311,25642.0
-33.5325329703107,-70.75363902386597,-33.45431,-70.578176,26537.0
-33.5325329703107,-70.75363902386597,-33.376639,-70.514639,39645.0
-33.5325329703107,-70.75363902386597,-33.384694,-70.575,32869.5
-33.5325329703107,-70.75363902386597,-33.509171,-70.658431,13224.0
-33.5325329703107,-70.75363902386597,-33.409102,-70.54063,33171.0
-33.5325329703107,-70.75363902386597,-33.3139,-70.5727,59708.0
-33.5325329703107,-70.75363902386597,-33.392611,-70.543111,34768.5
-33.5325329703107,-70.75363902386597,-33.390248,-70.528427,38181.0
-33.5325329703107,-70.75363902386597,-33.5325329703107,-70.75363902386597,0.0
-33.5325329703107,-70.75363902386597,-33.409528,-70.538806,33448.0
-33.5325329703107,-70.75363902386597,-33.39082,-70.579412,33730.0
-33.5325329703107,-70.75363902386597,-33.509594,-70.618326,17522.0
-33.5325329703107,-70.75363902386597,-33.430361,-70.576361,29326.0
-33.5325329703107,-70.75363902386597,-33.413528,-70.595528,29653.5
-33.5325329703107,-70.75363902386597,-33.395222,-70.5945,31366.25
-33.5325329703107,-70.75363902386597,-33.491546,-70.644944,15888.0
-33.5325329703107,-70.75363902386597,-33.442085,-70.624108,19442.25
-33.5325329703107,-70.75363902386597,-33.457086,-70.576128,25825.0
-33.5325329703107,-70.75363902386597,-33.440333,-70.580361,28506.0
-33.5325329703107,-70.75363902386597,-33.423333,-70.563806,30268.0
-33.5325329703107,-70.75363902386597,-33.414287,-70.594886,29487.5
-33.5325329703107,-70.75363902386597,-33.406608,-70.538289,33602.0
-33.5325329703107,-70.75363902386597,-33.468889,-70.536268,28663.0
-33.5325329703107,-70.75363902386597,-33.51621,-70.64817,14793.0
-33.5325329703107,-70.75363902386597,-33.598844,-70.609996,21398.0
-33.5325329703107,-70.75363902386597,-33.417222,-70.564306,30951.0
-33.5325329703107,-70.75363902386597,-33.435158,-70.61393,25577.0
-33.5325329703107,-70.75363902386597,-33.432181,-70.623623,19690.75
-33.5325329703107,-70.75363902386597,-33.376694,-70.520472,39799.0
-33.5325329703107,-70.75363902386597,-33.512889,-70.663583,12377.0
-33.5325329703107,-70.75363902386597,-33.508428,-70.663867,12907.5
-33.5325329703107,-70.75363902386597,-33.4175,-70.586333,30689.75
-33.5325329703107,-70.75363902386597,-33.316346,-70.568629,59053.0
-33.5325329703107,-70.75363902386597,-33.378332,-70.51873,39422.0
-33.5325329703107,-70.75363902386597,-33.410083,-70.563444,31960.0
-33.5325329703107,-70.75363902386597,-33.435896,-70.608052,27559.5
-33.5325329703107,-70.75363902386597,-33.413565,-70.530028,33845.0
-33.5325329703107,-70.75363902386597,-33.4664,-70.6169,16282.0
-33.5325329703107,-70.75363902386597,-33.507306,-70.657139,14139.5
-33.5325329703107,-70.75363902386597,-33.384972,-70.574306,34531.0
-33.5325329703107,-70.75363902386597,-33.384889,-70.57425,34541.0
-33.5325329703107,-70.75363902386597,-33.379062,-70.556117,34505.75
-33.5325329703107,-70.75363902386597,-33.415194,-70.593361,32109.25
-33.5325329703107,-70.75363902386597,-33.497385,-70.524781,27620.0
-33.5325329703107,-70.75363902386597,-33.375031,-70.573129,34192.0
-33.5325329703107,-70.75363902386597,-33.384389,-70.526278,37481.5
-33.409528,-70.538806,-33.405694,-70.538639,681.0
-33.409528,-70.538806,-33.512382,-70.627946,18415.0
-33.409528,-70.538806,-33.463687,-70.576311,9475.0
-33.409528,-70.538806,-33.45431,-70.578176,8514.5
-33.409528,-70.538806,-33.376639,-70.514639,5650.0
-33.409528,-70.538806,-33.384694,-70.575,6321.0
-33.409528,-70.538806,-33.509171,-70.658431,26700.0
-33.409528,-70.538806,-33.409102,-70.54063,497.0
-33.409528,-70.538806,-33.3139,-70.5727,15140.75
-33.409528,-70.538806,-33.392611,-70.543111,2806.0
-33.409528,-70.538806,-33.390248,-70.528427,3640.0
-33.409528,-70.538806,-33.5325329703107,-70.75363902386597,34070.0
-33.409528,-70.538806,-33.409528,-70.538806,0.0
-33.409528,-70.538806,-33.39082,-70.579412,5991.5
-33.409528,-70.538806,-33.509594,-70.618326,17601.0
-33.409528,-70.538806,-33.430361,-70.576361,6080.25
-33.409528,-70.538806,-33.413528,-70.595528,6003.5
-33.409528,-70.538806,-33.395222,-70.5945,7037.5
-33.409528,-70.538806,-33.491546,-70.644944,19580.0
-33.409528,-70.538806,-33.442085,-70.624108,10370.5
-33.409528,-70.538806,-33.457086,-70.576128,8817.5
-33.409528,-70.538806,-33.440333,-70.580361,7332.5
-33.409528,-70.538806,-33.423333,-70.563806,4005.0
-33.409528,-70.538806,-33.414287,-70.594886,5862.5
-33.409528,-70.538806,-33.406608,-70.538289,575.0
-33.409528,-70.538806,-33.468889,-70.536268,7747.0
-33.409528,-70.538806,-33.51621,-70.64817,20745.0
-33.409528,-70.538806,-33.598844,-70.609996,26143.0
-33.409528,-70.538806,-33.417222,-70.564306,3865.0
-33.409528,-70.538806,-33.435158,-70.61393,8825.0
-33.409528,-70.538806,-33.432181,-70.623623,9695.0
-33.409528,-70.538806,-33.376694,-70.520472,6300.0
-33.409528,-70.538806,-33.512889,-70.663583,28062.0
-33.409528,-70.538806,-33.508428,-70.663867,21740.0
-33.409528,-70.538806,-33.4175,-70.586333,6175.75
-33.409528,-70.538806,-33.316346,-70.568629,15003.75
-33.409528,-70.538806,-33.378332,-70.51873,5318.0
-33.409528,-70.538806,-33.410083,-70.563444,3264.5
-33.409528,-70.538806,-33.435896,-70.608052,8497.0
-33.409528,-70.538806,-33.413565,-70.530028,1140.0
-33.409528,-70.538806,-33.4664,-70.6169,13749.25
-33.409528,-70.538806,-33.507306,-70.657139,21440.0
-33.409528,-70.538806,-33.384972,-70.574306,5922.5
-33.409528,-70.538806,-33.384889,-70.57425,5932.5
-33.409528,-70.538806,-33.379062,-70.556117,4536.0
-33.409528,-70.538806,-33.415194,-70.593361,6061.5
-33.409528,-70.538806,-33.497385,-70.524781,11579.75
-33.409528,-70.538806,-33.375031,-70.573129,6763.0
-33.409528,-70.538806,-33.384389,-70.526278,3817.0
-33.39082,-70.579412,-33.405694,-70.538639,6311.5
-33.39082,-70.579412,-33.512382,-70.627946,18303.0
-33.39082,-70.579412,-33.463687,-70.576311,9363.0
-33.39082,-70.579412,-33.45431,-70.578176,8404.0
-33.39082,-70.579412,-33.376639,-70.514639,7988.25
-33.39082,-70.579412,-33.384694,-70.575,1151.0
-33.39082,-70.579412,-33.509171,-70.658431,19771.0
-33.39082,-70.579412,-33.409102,-70.54063,5653.0
-33.39082,-70.579412,-33.3139,-70.5727,15788.0
-33.39082,-70.579412,-33.392611,-70.543111,5245.0
-33.39082,-70.579412,-33.390248,-70.528427,6891.25
-33.39082,-70.579412,-33.5325329703107,-70.75363902386597,40712.0
-33.39082,-70.579412,-33.409528,-70.538806,5930.0
-33.39082,-70.579412,-33.39082,-70.579412,0.0
-33.39082,-70.579412,-33.509594,-70.618326,17489.0
-33.39082,-70.579412,-33.430361,-70.576361,5236.0
-33.39082,-70.579412,-33.413528,-70.595528,4809.5
-33.39082,-70.579412,-33.395222,-70.5945,2039.0
-33.39082,-70.579412,-33.491546,-70.644944,17175.0
-33.39082,-70.579412,-33.442085,-70.624108,9173.0
-33.39082,-70.579412,-33.457086,-70.576128,8717.0
-33.39082,-70.579412,-33.440333,-70.580361,7185.0
-33.39082,-70.579412,-33.423333,-70.563806,4960.0
-33.39082,-70.579412,-33.414287,-70.594886,3879.5
-33.39082,-70.579412,-33.406608,-70.538289,6409.5
-33.39082,-70.579412,-33.468889,-70.536268,11542.0
-33.39082,-70.579412,-33.51621,-70.64817,20633.0
-33.39082,-70.579412,-33.598844,-70.609996,26031.0
-33.39082,-70.579412,-33.417222,-70.564306,4118.0
-33.39082,-70.579412,-33.435158,-70.61393,8218.75
-33.39082,-70.579412,-33.432181,-70.623623,8504.0
-33.39082,-70.579412,-33.376694,-70.520472,8142.25
-33.39082,-70.579412,-33.512889,-70.663583,20053.0
-33.39082,-70.579412,-33.508428,-70.663867,19500.0
-33.39082,-70.579412,-33.4175,-70.586333,3652.0
-33.39082,-70.579412,-33.316346,-70.568629,15651.0
-33.39082,-70.579412,-33.378332,-70.51873,8291.25
-33.39082,-70.579412,-33.410083,-70.563444,3471.0
-33.39082,-70.579412,-33.435896,-70.608052,7890.75
-33.39082,-70.579412,-33.413565,-70.530028,7481.5
-33.39082,-70.579412,-33.4664,-70.6169,13046.0
-33.39082,-70.579412,-33.507306,-70.657139,19583.0
-33.39082,-70.579412,-33.384972,-70.574306,801.0
-33.39082,-70.579412,-33.384889,-70.57425,811.0
-33.39082,-70.579412,-33.379062,-70.556117,3036.0
-33.39082,-70.579412,-33.415194,-70.593361,3979.5
-33.39082,-70.579412,-33.497385,-70.524781,15776.0
-33.39082,-70.579412,-33.375031,-70.573129,2495.0
-33.39082,-70.579412,-33.384389,-70.526278,6853.0
-33.509594,-70.618326,-33.405694,-70.538639,17561.25
-33.509594,-70.618326,-33.512382,-70.627946,1234.0
-33.509594,-70.618326,-33.463687,-70.576311,9413.0
-33.509594,-70.618326,-33.45431,-70.578176,10308.0
-33.509594,-70.618326,-33.376639,-70.514639,23416.0
-33.509594,-70.618326,-33.384694,-70.575,18659.0
-33.509594,-70.618326,-33.509171,-70.658431,4886.0
-33.509594,-70.618326,-33.409102,-70.54063,16942.0
-33.509594,-70.618326,-33.3139,-70.5727,32525.75
-33.509594,-70.618326,-33.392611,-70.543111,18539.5
-33.509594,-70.618326,-33.390248,-70.528427,21952.0
-33.509594,-70.618326,-33.5325329703107,-70.75363902386597,20587.0
-33.509594,-70.618326,-33.409528,-70.538806,17219.0
-33.509594,-70.618326,-33.39082,-70.579412,17501.0
-33.509594,-70.618326,-33.509594,-70.618326,0.0
-33.509594,-70.618326,-33.430361,-70.576361,13097.0
-33.509594,-70.618326,-33.413528,-70.595528,15443.0
-33.509594,-70.618326,-33.395222,-70.5945,16843.5
-33.509594,-70.618326,-33.491546,-70.644944,4036.0
-33.509594,-70.618326,-33.442085,-70.624108,8844.0
-33.509594,-70.618326,-33.457086,-70.576128,9596.0
-33.509594,-70.618326,-33.440333,-70.580361,12277.0
-33.509594,-70.618326,-33.423333,-70.563806,14039.0
-33.509594,-70.618326,-33.414287,-70.594886,15277.0
-33.509594,-70.618326,-33.406608,-70.538289,17373.0
-33.509594,-70.618326,-33.468889,-70.536268,12434.0
-33.509594,-70.618326,-33.51621,-70.64817,3625.0
-33.509594,-70.618326,-33.598844,-70.609996,11052.0
-33.509594,-70.618326,-33.417222,-70.564306,14722.0
-33.509594,-70.618326,-33.435158,-70.61393,10984.5
-33.509594,-70.618326,-33.432181,-70.623623,10406.75
-33.509594,-70.618326,-33.376694,-70.520472,23570.0
-33.509594,-70.618326,-33.512889,-70.663583,4965.0
-33.509594,-70.618326,-33.508428,-70.663867,4973.0
-33.509594,-70.618326,-33.4175,-70.586333,14460.75
-33.509594,-70.618326,-33.316346,-70.568629,32388.75
-33.509594,-70.618326,-33.378332,-70.51873,23193.0
-33.509594,-70.618326,-33.410083,-70.563444,15731.0
-33.509594,-70.618326,-33.435896,-70.608052,9652.0
-33.509594,-70.618326,-33.413565,-70.530028,17616.0
-33.509594,-70.618326,-33.4664,-70.6169,6400.0
-33.509594,-70.618326,-33.507306,-70.657139,4673.0
-33.509594,-70.618326,-33.384972,-70.574306,18302.0
-33.509594,-70.618326,-33.384889,-70.57425,18312.0
-33.509594,-70.618326,-33.379062,-70.556117,20295.25
-33.509594,-70.618326,-33.415194,-70.593361,15880.25
-33.509594,-70.618326,-33.497385,-70.524781,11395.0
-33.509594,-70.618326,-33.375031,-70.573129,19967.0
-33.509594,-70.618326,-33.384389,-70.526278,21252.5
-33.430361,-70.576361,-33.405694,-70.538639,6236.25
-33.430361,-70.576361,-33.512382,-70.627946,13794.0
-33.430361,-70.576361,-33.463687,-70.576311,4854.0
-33.430361,-70.576361,-33.45431,-70.578176,3791.5
-33.430361,-70.576361,-33.376639,-70.514639,11600.0
-33.430361,-70.576361,-33.384694,-70.575,6836.0
-33.430361,-70.576361,-33.509171,-70.658431,22079.0
-33.430361,-70.576361,-33.409102,-70.54063,5617.0
-33.430361,-70.576361,-33.3139,-70.5727,20709.75
-33.430361,-70.576361,-33.392611,-70.543111,7089.0
-33.430361,-70.576361,-33.390248,-70.528427,10136.0
-33.430361,-70.576361,-33.5325329703107,-70.75363902386597,29449.0
-33.430361,-70.576361,-33.409528,-70.538806,5894.0
-33.430361,-70.576361,-33.39082,-70.579412,5685.0
-33.430361,-70.576361,-33.509594,-70.618326,12980.0
-33.430361,-70.576361,-33.430361,-70.576361,0.0
-33.430361,-70.576361,-33.413528,-70.595528,3882.5
-33.430361,-70.576361,-33.395222,-70.5945,5652.0
-33.430361,-70.576361,-33.491546,-70.644944,14959.0
-33.430361,-70.576361,-33.442085,-70.624108,4895.0
-33.430361,-70.576361,-33.457086,-70.576128,4249.75
-33.430361,-70.576361,-33.440333,-70.580361,1813.75
-33.430361,-70.576361,-33.423333,-70.563806,2482.0
-33.430361,-70.576361,-33.414287,-70.594886,3765.0
-33.430361,-70.576361,-33.406608,-70.538289,6048.0
-33.430361,-70.576361,-33.468889,-70.536268,7033.0
-33.430361,-70.576361,-33.51621,-70.64817,16124.0
-33.430361,-70.576361,-33.598844,-70.609996,21522.0
-33.430361,-70.576361,-33.417222,-70.564306,3165.0
-33.430361,-70.576361,-33.435158,-70.61393,4237.0
-33.430361,-70.576361,-33.432181,-70.623623,5366.25
-33.430361,-70.576361,-33.376694,-70.520472,11754.0
-33.430361,-70.576361,-33.512889,-70.663583,23441.0
-33.430361,-70.576361,-33.508428,-70.663867,17119.0
-33.430361,-70.576361,-33.4175,-70.586333,2644.75
-33.430361,-70.576361,-33.316346,-70.568629,20572.75
-33.430361,-70.576361,-33.378332,-70.51873,11377.0
-33.430361,-70.576361,-33.410083,-70.563444,4174.0
-33.430361,-70.576361,-33.435896,-70.608052,3467.0
-33.430361,-70.576361,-33.413565,-70.530028,6526.0
-33.430361,-70.576361,-33.4664,-70.6169,7574.0
-33.430361,-70.576361,-33.507306,-70.657139,16819.0
-33.430361,-70.576361,-33.384972,-70.574306,6486.0
-33.430361,-70.576361,-33.384889,-70.57425,6496.0
-33.430361,-70.576361,-33.379062,-70.556117,8971.5
-33.430361,-70.576361,-33.415194,-70.593361,3973.5
-33.430361,-70.576361,-33.497385,-70.524781,11267.0
-33.430361,-70.576361,-33.375031,-70.573129,8180.0
-33.430361,-70.576361,-33.384389,-70.526278,10064.0
-33.413528,-70.595528,-33.405694,-70.538639,5867.5
-33.413528,-70.595528,-33.512382,-70.627946,16638.25
-33.413528,-70.595528,-33.463687,-70.576311,7698.25
-33.413528,-70.595528,-33.45431,-70.578176,6739.25
-33.413528,-70.595528,-33.376639,-70.514639,9810.25
-33.413528,-70.595528,-33.384694,-70.575,5502.0
-33.413528,-70.595528,-33.509171,-70.658431,15749.0
-33.413528,-70.595528,-33.409102,-70.54063,5608.5
-33.413528,-70.595528,-33.3139,-70.5727,19342.0
-33.413528,-70.595528,-33.392611,-70.543111,6199.5
-33.413528,-70.595528,-33.390248,-70.528427,8346.25
-33.413528,-70.595528,-33.5325329703107,-70.75363902386597,32293.25
-33.413528,-70.595528,-33.409528,-70.538806,5885.5
-33.413528,-70.595528,-33.39082,-70.579412,4146.75
-33.413528,-70.595528,-33.509594,-70.618326,15824.25
-33.413528,-70.595528,-33.430361,-70.576361,3571.25
-33.413528,-70.595528,-33.413528,-70.595528,0.0
-33.413528,-70.595528,-33.395222,-70.5945,3939.0
-33.413528,-70.595528,-33.491546,-70.644944,13153.0
-33.413528,-70.595528,-33.442085,-70.624108,5151.0
-33.413528,-70.595528,-33.457086,-70.576128,7052.25
-33.413528,-70.595528,-33.440333,-70.580361,4896.0
-33.413528,-70.595528,-33.423333,-70.563806,4366.25
-33.413528,-70.595528,-33.414287,-70.594886,317.0
-33.413528,-70.595528,-33.406608,-70.538289,5965.5
-33.413528,-70.595528,-33.468889,-70.536268,9877.25
-33.413528,-70.595528,-33.51621,-70.64817,18585.25
-33.413528,-70.595528,-33.598844,-70.609996,24366.25
-33.413528,-70.595528,-33.417222,-70.564306,4107.5
-33.413528,-70.595528,-33.435158,-70.61393,4218.0
-33.413528,-70.595528,-33.432181,-70.623623,4482.0
-33.413528,-70.595528,-33.376694,-70.520472,9964.25
-33.413528,-70.595528,-33.512889,-70.663583,16031.0
-33.413528,-70.595528,-33.508428,-70.663867,15478.0
-33.413528,-70.595528,-33.4175,-70.586333,1845.75
-33.413528,-70.595528,-33.316346,-70.568629,19205.0
-33.413528,-70.595528,-33.378332,-70.51873,9587.25
-33.413528,-70.595528,-33.410083,-70.563444,3426.5
-33.413528,-70.595528,-33.435896,-70.608052,3890.0
-33.413528,-70.595528,-33.413565,-70.530028,7109.75
-33.413528,-70.595528,-33.4664,-70.6169,9024.0
-33.413528,-70.595528,-33.507306,-70.657139,15561.0
-33.413528,-70.595528,-33.384972,-70.574306,4893.0
-33.413528,-70.595528,-33.384889,-70.57425,4898.0
-33.413528,-70.595528,-33.379062,-70.556117,7545.5
-33.413528,-70.595528,-33.415194,-70.593361,546.5
-33.413528,-70.595528,-33.497385,-70.524781,14111.25
-33.413528,-70.595528,-33.375031,-70.573129,7230.5
-33.413528,-70.595528,-33.384389,-70.526278,8274.25
-33.395222,-70.5945,-33.405694,-70.538639,10381.75
-33.395222,-70.5945,-33.512382,-70.627946,18191.0
-33.395222,-70.5945,-33.463687,-70.576311,9251.0
-33.395222,-70.5945,-33.45431,-70.578176,8292.0
-33.395222,-70.5945,-33.376639,-70.514639,10515.0
-33.395222,-70.5945,-33.384694,-70.575,2811.5
-33.395222,-70.5945,-33.509171,-70.658431,18193.0
-33.395222,-70.5945,-33.409102,-70.54063,7235.25
-33.395222,-70.5945,-33.3139,-70.5727,18314.75
-33.395222,-70.5945,-33.392611,-70.543111,6880.25
-33.395222,-70.5945,-33.390248,-70.528427,9319.0
-33.395222,-70.5945,-33.5325329703107,-70.75363902386597,39298.0
-33.395222,-70.5945,-33.409528,-70.538806,7512.25
-33.395222,-70.5945,-33.39082,-70.579412,2039.0
-33.395222,-70.5945,-33.509594,-70.618326,17377.0
-33.395222,-70.5945,-33.430361,-70.576361,5124.0
-33.395222,-70.5945,-33.413528,-70.595528,3964.5
-33.395222,-70.5945,-33.395222,-70.5945,0.0
-33.395222,-70.5945,-33.491546,-70.644944,15597.0
-33.395222,-70.5945,-33.442085,-70.624108,7595.0
-33.395222,-70.5945,-33.457086,-70.576128,8605.0
-33.395222,-70.5945,-33.440333,-70.580361,7073.0
-33.395222,-70.5945,-33.423333,-70.563806,5919.0
-33.395222,-70.5945,-33.414287,-70.594886,4014.5
-33.395222,-70.5945,-33.406608,-70.538289,10557.75
-33.395222,-70.5945,-33.468889,-70.536268,11430.0
-33.395222,-70.5945,-33.51621,-70.64817,20368.75
-33.395222,-70.5945,-33.598844,-70.609996,25919.0
-33.395222,-70.5945,-33.417222,-70.564306,5729.75
-33.395222,-70.5945,-33.435158,-70.61393,6741.5
-33.395222,-70.5945,-33.432181,-70.623623,6926.0
-33.395222,-70.5945,-33.376694,-70.520472,10669.0
-33.395222,-70.5945,-33.512889,-70.663583,18475.0
-33.395222,-70.5945,-33.508428,-70.663867,17922.0
-33.395222,-70.5945,-33.4175,-70.586333,3540.0
-33.395222,-70.5945,-33.316346,-70.568629,18177.75
-33.395222,-70.5945,-33.378332,-70.51873,10818.0
-33.395222,-70.5945,-33.410083,-70.563444,5053.25
-33.395222,-70.5945,-33.435896,-70.608052,6413.5
-33.395222,-70.5945,-33.413565,-70.530028,11541.5
-33.395222,-70.5945,-33.4664,-70.6169,11468.0
-33.395222,-70.5945,-33.507306,-70.657139,18005.0
-33.395222,-70.5945,-33.384972,-70.574306,2840.0
-33.395222,-70.5945,-33.384889,-70.57425,2850.0
-33.395222,-70.5945,-33.379062,-70.556117,5092.0
-33.395222,-70.5945,-33.415194,-70.593361,4015.5
-33.395222,-70.5945,-33.497385,-70.524781,15664.0
-33.395222,-70.5945,-33.375031,-70.573129,4956.0
-33.395222,-70.5945,-33.384389,-70.526278,11662.0
-33.491546,-70.644944,-33.405694,-70.538639,18769.75
-33.491546,-70.644944,-33.512382,-70.627946,3756.0
-33.491546,-70.644944,-33.463687,-70.576311,10897.75
-33.491546,-70.644944,-33.45431,-70.578176,9866.0
-33.491546,-70.644944,-33.376639,-70.514639,23576.5
-33.491546,-70.644944,-33.384694,-70.575,16729.0
-33.491546,-70.644944,-33.509171,-70.658431,3438.0
-33.491546,-70.644944,-33.409102,-70.54063,18302.25
-33.491546,-70.644944,-33.3139,-70.5727,40548.75
-33.491546,-70.644944,-33.392611,-70.543111,17318.0
-33.491546,-70.644944,-33.390248,-70.528427,20936.5
-33.491546,-70.644944,-33.5325329703107,-70.75363902386597,16238.0
-33.491546,-70.644944,-33.409528,-70.538806,18579.25
-33.491546,-70.644944,-33.39082,-70.579412,16291.0
-33.491546,-70.644944,-33.509594,-70.618326,4041.0
-33.491546,-70.644944,-33.430361,-70.576361,13272.25
-33.491546,-70.644944,-33.413528,-70.595528,12372.5
-33.491546,-70.644944,-33.395222,-70.5945,14268.0
-33.491546,-70.644944,-33.491546,-70.644944,0.0
-33.491546,-70.644944,-33.442085,-70.624108,7810.0
-33.491546,-70.644944,-33.457086,-70.576128,11413.0
-33.491546,-70.644944,-33.440333,-70.580361,12897.25
-33.491546,-70.644944,-33.423333,-70.563806,15856.0
-33.491546,-70.644944,-33.414287,-70.594886,12180.0
-33.491546,-70.644944,-33.406608,-70.538289,18714.75
-33.491546,-70.644944,-33.468889,-70.536268,12885.0
-33.491546,-70.644944,-33.51621,-70.64817,4441.5
-33.491546,-70.644944,-33.598844,-70.609996,14236.0
-33.491546,-70.644944,-33.417222,-70.564306,16539.0
-33.491546,-70.644944,-33.435158,-70.61393,10181.5
-33.491546,-70.644944,-33.432181,-70.623623,8460.0
-33.491546,-70.644944,-33.376694,-70.520472,23730.5
-33.491546,-70.644944,-33.512889,-70.663583,3981.0
-33.491546,-70.644944,-33.508428,-70.663867,3645.0
-33.491546,-70.644944,-33.4175,-70.586333,12957.0
-33.491546,-70.644944,-33.316346,-70.568629,44118.75
-33.491546,-70.644944,-33.378332,-70.51873,23748.0
-33.491546,-70.644944,-33.410083,-70.563444,14750.0
-33.491546,-70.644944,-33.435896,-70.608052,9573.75
-33.491546,-70.644944,-33.413565,-70.530028,19433.0
-33.491546,-70.644944,-33.4664,-70.6169,5449.0
-33.491546,-70.644944,-33.507306,-70.657139,3225.0
-33.491546,-70.644944,-33.384972,-70.574306,16873.0
-33.491546,-70.644944,-33.384889,-70.57425,16863.0
-33.491546,-70.644944,-33.379062,-70.556117,18528.0
-33.491546,-70.644944,-33.415194,-70.593361,12417.0
-33.491546,-70.644944,-33.497385,-70.524781,14797.0
-33.491546,-70.644944,-33.375031,-70.573129,17987.0
-33.491546,-70.644944,-33.384389,-70.526278,20227.75
-33.442085,-70.624108,-33.405694,-70.538639,10151.25
-33.442085,-70.624108,-33.512382,-70.627946,10351.0
-33.442085,-70.624108,-33.463687,-70.576311,6310.0
-33.442085,-70.624108,-33.45431,-70.578176,4995.0
-33.442085,-70.624108,-33.376639,-70.514639,16450.5
-33.442085,-70.624108,-33.384694,-70.575,9603.0
-33.442085,-70.624108,-33.509171,-70.658431,11393.5
-33.442085,-70.624108,-33.409102,-70.54063,9588.75
-33.442085,-70.624108,-33.3139,-70.5727,24871.75
-33.442085,-70.624108,-33.392611,-70.543111,10192.0
-33.442085,-70.624108,-33.390248,-70.528427,13333.0
-33.442085,-70.624108,-33.5325329703107,-70.75363902386597,22482.5
-33.442085,-70.624108,-33.409528,-70.538806,9865.75
-33.442085,-70.624108,-33.39082,-70.579412,9165.0
-33.442085,-70.624108,-33.509594,-70.618326,9537.0
-33.442085,-70.624108,-33.430361,-70.576361,5011.0
-33.442085,-70.624108,-33.413528,-70.595528,5246.5
-33.442085,-70.624108,-33.395222,-70.5945,7142.0
-33.442085,-70.624108,-33.491546,-70.644944,8429.5
-33.442085,-70.624108,-33.442085,-70.624108,0.0
